ParkName,UnitCode,FieldName,FieldCode,Formula,IsInSTATS
Abraham Lincoln Birthplace NHP,ABLI,F1,BEGINNING TRAFFIC COUNT AT THE MAIN GATE,NULL,0
Abraham Lincoln Birthplace NHP,ABLI,F3,BEGINNING TRAFFIC COUNT AT THE PICNIC AREA,NULL,0
Abraham Lincoln Birthplace NHP,ABLI,F4,ENDING TRAFFIC COUNT AT THE PICNIC AREA,NULL,1
Abraham Lincoln Birthplace NHP,ABLI,F5,BUSES,NULL,1
Abraham Lincoln Birthplace NHP,ABLI,F6,BUS VISITORS,NULL,1
Abraham Lincoln Birthplace NHP,ABLI,F11,VISITORS  ENTERING THE MEMORIAL BUILDING,NULL,0
Abraham Lincoln Birthplace NHP,ABLI,PPV,PPV,"IIF(RM LTE 3 OR RM GTE 10,2.75,IIF(RM EQ 4 OR RM EQ 5,3.5,IIF(RM GTE 6 AND RM LTE 9,3.75,0)))",1
Abraham Lincoln Birthplace NHP,ABLI,F8,Visitors entering Main Gate,((F14-F5)*PPV)+F6,1
Abraham Lincoln Birthplace NHP,ABLI,F9,Visitors at Picnic Area,F15*PPV,1
Abraham Lincoln Birthplace NHP,ABLI,F10,Bus Passengers,F6,0
Abraham Lincoln Birthplace NHP,ABLI,REC,REC,"IIF(RY GTE 2014,F8+F9+F17,F8+F9)",1
Abraham Lincoln Birthplace NHP,ABLI,TRV,TRV,REC,0
Abraham Lincoln Birthplace NHP,ABLI,TRVH,TRVH,RECH,0
Abraham Lincoln Birthplace NHP,ABLI,SU2M,VISITOR CENTER,F7,0
Abraham Lincoln Birthplace NHP,ABLI,SU3M,MEMORIAL BUILDING,F11,0
Abraham Lincoln Birthplace NHP,ABLI,SU4M,PICNIC AREA,F9,0
Arkansas Post NMEM,ARPO,F1,Traffic Count at Entrance Lane,NULL,1
Arkansas Post NMEM,ARPO,F2,Buses,NULL,1
Arkansas Post NMEM,ARPO,REC,REC,"(IIF(F1 LT 2*NREP,F1-(F1/2),F1-NREP)-F2)*PPV+F3",1
Arkansas Post NMEM,ARPO,RECH,RECH,REC*LOSD+F4*LOSON,1
Arkansas Post NMEM,ARPO,TRV,TRV,REC,0
Arkansas Post NMEM,ARPO,TRVH,TRVH,RECH,0
Arkansas Post NMEM,ARPO,MISC,MISC,F4,0
Arkansas Post NMEM,ARPO,SU2M,BUS VISITORS,F3,0
Arlington House The R.E. Lee MEM,ARHO,F1,VISITORS ENTERING THE MANSION (ACTUAL COUNT),NULL,1
Arlington House The R.E. Lee MEM,ARHO,F2,VISITORS ENTERING MANSION,F1,1
Arlington House The R.E. Lee MEM,ARHO,F4,10% OF VISITOR CENTER FOR GROUNDS ONLY,F2*EXPGO,1
Arlington House The R.E. Lee MEM,ARHO,F5,GROUNDS ONLY HOURS,F4*LOS,1
Arlington House The R.E. Lee MEM,ARHO,REC,REC,F2+F4,1
Arlington House The R.E. Lee MEM,ARHO,RECH,RECH,F3+F5,1
Arlington House The R.E. Lee MEM,ARHO,TRV,TRV,REC,1
Arlington House The R.E. Lee MEM,ARHO,TRVH,TRVH,RECH,1
Arlington House The R.E. Lee MEM,ARHO,SU1M,MANSION ONLY,F2,0
Chiricahua NM,CHIR,F3,BUSES,NULL,0
Chiricahua NM,CHIR,F4,BUS PASSENGERS,NULL,0
Chiricahua NM,CHIR,F6,OVERNIGHT STAYS IN RV'S,NULL,1
Chiricahua NM,CHIR,F7,OVERNIGHT STAYS IN TENTS,NULL,1
Chiricahua NM,CHIR,F10,TOTAL VEHICLES,"IIF(RY GTE 2005,0,((F1-NRP)-F3))",0
Chiricahua NM,CHIR,REC,Rec Visits,"IIF(RY GTE 2005,F2+F2*EXPM,F11)",1
Chiricahua NM,CHIR,NREC,Non-Rec Visits,"IIF(RY GTE 2004,NREST,F9)",1
Chiricahua NM,CHIR,RECH,Rec Visitor Hours,REC*LOSD+F12*LOSON,1
Chiricahua NM,CHIR,NRECH,Non-Rec Hours,NREC*LOSNR,1
Chiricahua NM,CHIR,TRV,Rec Visits,REC,1
Chiricahua NM,CHIR,TNRV,Non-Rec Visits,NREC,1
Chiricahua NM,CHIR,TRVH,Recreation Visitor Hours,RECH,1
Chiricahua NM,CHIR,TNRVH,Non-Rec Visitor Hours,NRECH,1
Chiricahua NM,CHIR,TT,NPS CG Tent Overnight Stays,F7,1
Chiricahua NM,CHIR,TRVS,NPS CG RV Overnight Stays,F5+F6,1
Chiricahua NM,CHIR,MISC,MISC,F8,1
Aztec Ruins NM,AZRU,F255,ENTER THE NUMBER OF RECREATION VISITORS,NULL,1
Aztec Ruins NM,AZRU,F256,ENTER THE NUMBER OF SPECIAL EVENT VISITORS,NULL,1
Aztec Ruins NM,AZRU,F258,NON-RECREATION HOURS - REMOVED,NULL,0
Aztec Ruins NM,AZRU,F253,ENTER THE NUMBER OF BUSES,NULL,0
Aztec Ruins NM,AZRU,TRV,TRV,F255+F256,0
Aztec Ruins NM,AZRU,TNRV,TNRV,F257,0
Aztec Ruins NM,AZRU,TRVH,TRVH,TRV*LOS,0
Aztec Ruins NM,AZRU,TNRVH,TNRVH,"IIF(RY GTE 2011,F257*LOSNR,F258)",0
Aztec Ruins NM,AZRU,SU1M,"SPECIAL EVENT VISITS ",F256,0
Clara Barton NHS,CLBA,F1,NUMBER OF VISITORS ENTERING THE SITE,NULL,1
Clara Barton NHS,CLBA,F2,NUMBER OF HOUSE VISITORS,F1,1
Cape Hatteras NS,CAHA,RECH,RECH,(REC-(F30+F35))*LOSR+(F32+F33+F35+F30+F9)*LOSON,1
Cape Hatteras NS,CAHA,NRECH,NRECH,(NREC-F36)*LOSNRD+F36*LOSNRO,1
Cape Hatteras NS,CAHA,TRV,TRV,REC,1
Cape Hatteras NS,CAHA,TNRV,TNRV,NREC,1
Cape Hatteras NS,CAHA,TRVH,TRVH,RECH,1
Cape Hatteras NS,CAHA,TT,TT,F32,1
Cape Hatteras NS,CAHA,TRVS,TRVS,F33,1
Cape Hatteras NS,CAHA,MISC,MISC,F35+F9,1
Cape Hatteras NS,CAHA,NROS,NROS,F36,1
Cape Hatteras NS,CAHA,SU1M,"VISITOR CENTER'S VISITORS ",F34,0
Cape Hatteras NS,CAHA,SU2M,"AIRPLANES ",F20+F12,0
Cape Hatteras NS,CAHA,SU3M,"AIRPLANE PASSENGERS ",F30,0
Cape Hatteras NS,CAHA,SU4M,TOTAL VEHICLES BODIE ISLAND,F1+ADJ,0
Cape Hatteras NS,CAHA,SU8M,"NONRECREATION BOATS ",F27,0
Dry Tortugas NP,DRTO,F4,MORNING RECREATION VESSELS (4 PER BOAT),NULL,1
Congaree NP,CONG,F14,BUSES,NULL,1
Congaree NP,CONG,F3,Group Camping Overnight Stays,NULL,1
Congaree NP,CONG,F4,CAMPING PERMITS ISSUED,NULL,0
Congaree NP,CONG,F5,GUIDED WALKS,NULL,0
Congaree NP,CONG,F6,VISITORS TAKING GUIDED WALKS,NULL,0
Congaree NP,CONG,F9OLD,MAIN ENTRANCE VISITORS pre 2022,"IIF(SU1M LT 240,(((SU1M-F14)*2.7)+F15),((((SU1M-240)-F14)*2.7)+F15))",0
Congaree NP,CONG,F12OLD,CEDAR CREEK VISITORS pre 2022,"IIF(F17 LTE F20,(F17*2.7),((F17-F20)*2.7))",0
Congaree NP,CONG,REC,Recreation Visits,(F9+F12+F13)*EXPM,1
Congaree NP,CONG,RECH,Recreation Visitor Hours,REC*LOSD+F30,1
Congaree NP,CONG,TRV,Recreation Visits,REC,1
Congaree NP,CONG,TRVH,Recreation Visitor Hours,RECH,1
Congaree NP,CONG,BC,Backcountry Overnight Stays,"IIF(RY GTE 2022,F2+F2R+F2C,F2)",1
Congaree NP,CONG,MISC,Miscellaneous Overnight Stays,F3,1
Congaree NP,CONG,SU1M,NUMBER OF VEHICLES AT ENTRANCE,"IIF(RY GTE 2010,F1,F1/2)",1
Congaree NP,CONG,SU5M,ATTENDENCE AT GUIDED WALKS,F6,0
Isle Royale NP,ISRO,F93,Voyageur II - onite,F25,1
Isle Royale NP,ISRO,F94,Rec visits - Island Onite,F83+F86+F87+F88+F89+F90+F91+F93,1
Isle Royale NP,ISRO,F95,Rec Onite Stays,F73+F75+F77+F79+F81+F84,0
Isle Royale NP,ISRO,F96,Rec Hours - Island Onite,F74+F76+F78+F80+F82+F85+F92+F84B+F101,1
Isle Royale NP,ISRO,F97,Nonrec visits - Island,F31+F32+F41+F42+F47+F46+F42D,1
Isle Royale NP,ISRO,F98,Nonrec onite,F33+F43+F48+F43D,1
Isle Royale NP,ISRO,REC,REC,F71+F94,0
Isle Royale NP,ISRO,NREC,NREC,F97,0
Isle Royale NP,ISRO,RECH,RECH,F72+F96,0
Isle Royale NP,ISRO,NRECH,NRECH,F99,0
Isle Royale NP,ISRO,F114,Mainland visits,F65,0
Isle Royale NP,ISRO,F120,Total - Visits,F108+F114,0
Isle Royale NP,ISRO,F126,Island hours,F70+F96+F99,0
Isle Royale NP,ISRO,F132,Mainland Hours,F66,0
Richmond NBP,RICH,F105AA,FORT HARRISON REC VISITORS,"IIF(F1A GT (NREPFH+NRECFH),F1A-NREPFH-NRECFH,F1A*0.05)*PPVFH",1
Chattahoochee River NRA,CHAT,Y1,Settles Bridge Visits,"IIF(RY GTE 2020,F24C,IIF(RY GTE 2016 AND RY LTE 2019,((F24-20)*2),IIF(RY LTE 2015 and RY GTE 2002,(((F24/2)-20)*2),(M1))))",1
Chesapeake & Ohio Canal NHP,CHOH,F311,TOTAL VC VISITORS,F93+F95A+F238+F240+F241+F91+F152+F239,0
George Washington MEM PKWY,GWMP,F41,US MARINE CORPS WAR MEMORIAL BUSES,F9*PCTBUS,1
Mount Rushmore NMEM,MORU,Totalvis,Total Visits,TRV+TNRV,0
Sagamore Hill NHS,SAHI,F9,INTERPRETIVE PROGRAMS,NULL,0
Saguaro NP,SAGU,SU11M,(OLD) Total Recreation Visitors,TRV,0
Navajo NM,NAVA,F4B,BUS PASSENGERS,NULL,0
Cedar Breaks NM,CEBR,F130,Number of winter visitors,F30,1
Cedar Breaks NM,CEBR,F30,WINTER RECREATION VISITORS,NULL,1
Cumberland Gap NHP,CUGA,F10A,TRAFFIC COUNT AT THOMAS WALKER PARKING AREA,NULL,1
National Capital Parks East,NCPE,F100,(OLD) BIKER HIKER TRAIL (OXON COVE),NULL,0
Dayton Aviation Heritage NHP,DAAV,F21,EDUCATIONAL PROGRAMS (WDIC),NULL,0
Dayton Aviation Heritage NHP,DAAV,SU1M,VISITORS TO WRIGHT DUNBAR IC,F27,0
Washita Battlefield NHS,WABA,F12,TRAFFIC COUNT AT EAST PARKING LOT,NULL,1
Washita Battlefield NHS,WABA,F13,TRAFFIC COUNT AT WEST PARKING LOT,NULL,0
Washita Battlefield NHS,WABA,PPV,TRAILHEAD PPV,"IIF(RY GTE 2021, 2.3, 1.5)",1
Whiskeytown NRA,WHIS,F11A,DAY USE VISITORS AT N.E.E.D. CAMP,NULL,1
Bent's Old Fort NHS,BEOL,F5A,SPECIAL EVENT PROGRAMS,NULL,0
Bent's Old Fort NHS,BEOL,F5,SPECIAL EVENT VISITORS,NULL,0
Bent's Old Fort NHS,BEOL,F7,DEMONSTRATIONS,NULL,0
Bent's Old Fort NHS,BEOL,F7A,DEMO VISITORS,NULL,0
Bent's Old Fort NHS,BEOL,F8,"ATTENDED STATIONS, ENTER THE NUMBER OF VISITORS CONTACTED",NULL,0
Bent's Old Fort NHS,BEOL,F9A,BUSES,NULL,0
Bent's Old Fort NHS,BEOL,F13,School and Organized Group Tours,F3A,0
Bent's Old Fort NHS,BEOL,F19,Off-site programs,F4A,0
Bent's Old Fort NHS,BEOL,F43,Off-site program visitors,F4,0
Bent's Old Fort NHS,BEOL,F22,Special Event Programs,F5A,0
Cape Lookout NS,CALO,F323,ISLAND EXPRESS FERRY SERVICE HARKERS ISLAND DEPARTED,NULL,0
Cape Lookout NS,CALO,F324,ISLAND EXPRESS FERRY SERVICE HARKERS ISLAND RETURNED,NULL,0
Cape Lookout NS,CALO,F325,ISLAND EXPRESS FERRY SERVICE BEAUFORT DEPARTED,NULL,0
Cape Lookout NS,CALO,F326,ISLAND EXPRESS FERRY SERVICE BEAUFORT RETURNED,NULL,0
Voyageurs NP,VOYA,BC3,"BC post 2014 ","IIF(RY GTE 2014,F23+F24+F40,0)",1
Cowpens NB,COWP,F28,Main Entrance Visitors,F24+F25+F26,0
Cowpens NB,COWP,F25,Bus Passengers,BUSES*PPB,1
Cowpens NB,COWP,F26,Van Passengers,F10*PPVAN,1
Cowpens NB,COWP,F24,Main Entrance Visitors in Cars,((F1-BUSES)-F10)*PPV,1
San Francisco Maritime NHP,SAFR,F37,VISITORS AT FORMAL NPS PROGRAMS,NULL,0
San Francisco Maritime NHP,SAFR,F38,SPECIAL USE PERMITS,NULL,0
San Francisco Maritime NHP,SAFR,F39,SPECIAL USE PERMIT VISITORS,NULL,0
San Francisco Maritime NHP,SAFR,F40,NPS EDUCATION PROGRAMS,NULL,0
San Francisco Maritime NHP,SAFR,F41,EDUCATION PROGRAM ATTENDANCE,NULL,0
National Capital Parks East,NCPE,F20,Traffic Count 3804 Lane 2 BWP,NULL,0
National Capital Parks East,NCPE,DO5,Days Out 3804 Lane 2,NULL,0
National Capital Parks East,NCPE,F28B,BWP 3804 Lane 2 Days Out,"(DO5*(IIF(RM EQ 1,12110,IIF(RM EQ 2,12386,IIF(RM EQ 3,13874,IIF(RM EQ 4,14096,IIF(RM EQ 5,14218,IIF(RM EQ 6,15259,IIF(RM EQ 7,13860,IIF(RM EQ 8,14937,IIF(RM EQ 9,14221,IIF(RM EQ 10,14635,IIF(RM EQ 11,14110,IIF(RM EQ 12,13100,0))))))))))))))",0
National Capital Parks East,NCPE,F128,TRAFFIC COUNT AT BALTIMORE WASHINGTON PKY LANE 2,"IIF(RY GTE 2015, F311, F20+F28B)",0
Cape Lookout NS,CALO,F166A,Correct for negative numbers from regression (added 2014),"IIF(F166B LT 0,0,F166B)",0
Cape Lookout NS,CALO,F400,Island Express Ferry HI Trips South Core,NULL,0
Cape Lookout NS,CALO,F401,Island Express Ferry HI Beach O/N South Core,NULL,0
Cape Lookout NS,CALO,F402,Island Express Ferry HI Day Use South Core,NULL,0
Cape Lookout NS,CALO,F403,Island Express Ferry HI Trips Shackleford,NULL,0
Cape Lookout NS,CALO,F404,Island Express Ferry HI Beach O/N Shackleford,NULL,0
Cape Lookout NS,CALO,F405,Island Express Ferry HI Day Use Shackleford,NULL,0
Cape Lookout NS,CALO,F410,Island Express Ferry Beaufort Trips South Core,NULL,0
Cape Lookout NS,CALO,F411,Island Express Ferry Beaufort Beach O/N South Core,NULL,0
Cape Lookout NS,CALO,F412,Island Express Ferry Beaufort Day Use South Core,NULL,0
Cape Lookout NS,CALO,F413,Island Express Ferry Beaufort Trips Shackleford,NULL,0
Cape Lookout NS,CALO,F414,Island Express Ferry Beaufort Beach O/N Shackleford,NULL,0
Cape Lookout NS,CALO,F415,Island Express Ferry Beaufort Day Use Shackleford,NULL,0
Lava Beds NM,LABE,F31,NON-REC AND NON-REPORTABLE AVG,"IIF(RM GTE 6 AND RM LTE 8,104,78)",0
Lava Beds NM,LABE,F43,VISITORS AT SAND BUTTE ROAD,"IIF(F6 LT 2*F31,F6-(F6/2),F6-F31)*2.5",0
Apostle Islands NL,APIS,F79A,ADJUSTED TRAFFIC COUNT MEYERS ROAD,"IIF(RY GTE 2018,F79,F79/2)",0
Monocacy NB,MONO,F1,Raw Traffic Count at the Visitor Center,NULL,1
Badlands NP,BADL,F202,STATION 2601 LANE 3 AVERAGE COUNT FOR DAYS OUT,"IIF(RM EQ 1,7,IIF(RM EQ 2,8,IIF(RM EQ 3,19,IIF(RM EQ 4,62,IIF(RM EQ 5,219,IIF(RM EQ 6,505,IIF(RM EQ 7,625,IIF(RM EQ 8,465,IIF(RM EQ 9,321,IIF(RM EQ 10,54,IIF(RM EQ 11,23,5)))))))))))",1
National Capital Parks East,NCPE,F200,Monthly Total for BWP 3804 Lane 1,NULL,1
National Capital Parks East,NCPE,F201,Days in service BWP 3804 Lane 1,NULL,1
National Capital Parks East,NCPE,F202,ADT BWP 3804 Lane 1,NULL,1
National Capital Parks East,NCPE,F210,Monthly Total for BWP 3804 Lane 2,NULL,1
National Capital Parks East,NCPE,F211,Days in service BWP 3804 Lane 2,NULL,1
National Capital Parks East,NCPE,F212,ADT BWP 3804 Lane 2,NULL,1
National Capital Parks East,NCPE,F220,Monthly Total for BWP 3804 Lane 3,NULL,1
National Capital Parks East,NCPE,F221,Days in service BWP 3804 Lane 3,NULL,1
National Capital Parks East,NCPE,F222,ADT BWP 3804 Lane 3,NULL,1
National Capital Parks East,NCPE,F230,Monthly Total for SUIT 5301 Lane 1,NULL,1
National Capital Parks East,NCPE,F231,Days in service SUIT 5301 Lane 1,NULL,1
National Capital Parks East,NCPE,F232,ADT SUIT 5301 Lane 1,NULL,1
National Capital Parks East,NCPE,F240,Monthly Total for SUIT 5301 Lane 3,NULL,1
National Capital Parks East,NCPE,F241,Days in service SUIT 5301 Lane 3,NULL,1
National Capital Parks East,NCPE,F242,ADT SUIT 5301 Lane 3,NULL,1
National Capital Parks East,NCPE,F300,DAYS IN MONTH,"IIF(RM EQ 2,28,IIF(RM EQ 4 OR RM EQ 6 OR RM EQ 9 OR RM EQ 11,30,31))",1
National Capital Parks East,NCPE,F310,ESTIMATED TRAFFIC 3804 LANE 1,"IIF(F201 LT F300 AND F201 GTE 14,F200+(F300-F201)*F202,IIF(F201 LT F300 AND F201 LT 14,F200+(F300-F201)*F350,F200))",1
National Capital Parks East,NCPE,F350,AVERAGE DAILY TRAFFIC 3801 LANE 1,"IIF(RM EQ 1, 14501,IIF(RM EQ 2,14879,IIF(RM EQ 3,15634,IIF(RM EQ 4,15865,IIF(RM EQ 5, 15826,IIF(RM EQ 6,15820,IIF(RM EQ 7,15792,IIF(RM EQ 8,16059,IIF(RM EQ 9,15359,IIF(RM EQ 10,15382,IIF(RM EQ 11,15034,14658)))))))))))",1
Cabrillo NM,CABR,F16,Total Rec Vehicles,"IIF(F1 LT 2*(F2+F4+F6+F13),F1-(F1/2),F1-(F2+F4+F6+F13))",1
Cabrillo NM,CABR,F17,Visitors by Auto,F16*PPV,1
Cabrillo NM,CABR,F18,Visits by Auto Hours,F17*LOSAUTO,1
Cabrillo NM,CABR,F19,Total Visitors,F7+F9+F11+F14+F17,1
Cabrillo NM,CABR,F20,Total Hours,F8+F10+F12+F15+F18,0
Cabrillo NM,CABR,F22,Total Walkin and Bicylists,(F19*F21)*0.001,1
Cabrillo NM,CABR,F23,Walk In and Bike In Visitor Hours,F22*LOSPEDBIKE,1
Cabrillo NM,CABR,TRV,Total Rec Visitors,F7+F9+F11+F17+F22,1
Cabrillo NM,CABR,TNRV,Total Non-Rec Visitors,F14,1
Cabrillo NM,CABR,TRVH,Rec Hours,F8+F10+F12+F18+F23,1
Cabrillo NM,CABR,TNRVH,Non-Rec Hours,F15,1
Eisenhower NHS,EISE,F2,NUMBER OF VISITORS ON SHUTTLE BUS,NULL,0
Eisenhower NHS,EISE,F3,NUMBER OF VISITORS ON GROUND/HOUSE TOURS,NULL,1
Eisenhower NHS,EISE,F6,NUMBER OF SPECIAL EDUCATION PROGRAM VISITORS,NULL,1
Eisenhower NHS,EISE,TRV,TRV,REC,0
Eisenhower NHS,EISE,SU1M,"TOUR CENTER ",f1,0
Eisenhower NHS,EISE,SU5M,"SPECIAL TOURS ",f5,0
Eisenhower NHS,EISE,SU2M,"SHUTTLE BUS VISITORS ",f2,0
Eisenhower NHS,EISE,SU3M,"HOUSE & GROUNDS VISITORS ",f3,0
Cape Hatteras NS,CAHA,F1,TRAFFIC COUNT AT WHALEBONE JUNCTION,NULL,1
Cape Hatteras NS,CAHA,F44,DAYS OUT (IF NEEDED),NULL,1
Cape Hatteras NS,CAHA,F2,VISITORS AT WHALEBONE JUNCTION INFO CENTER,NULL,0
Congaree NP,CONG,SU2M,OTHER VISITORS,(F9+F12+F13)*(EXPM-1),0
Congaree NP,CONG,SU6M,NUMBER OF CANOE TRIPS,F7,0
Congaree NP,CONG,SU3M,NUMBER OF PERMITS ISSUED,F4,0
Congaree NP,CONG,SU7M,ATTENDENCE OF CANOE TRIPS,F8,0
Congaree NP,CONG,SU4M,NUMBER OF GUIDED WALKS,F5,0
Boston NHP,BOST,F1,VISITS TO BUNKER HILL,NULL,1
Boston NHP,BOST,F2,VISITS TO USS CASSIN YOUNG,NULL,1
Boston NHP,BOST,F3,VISITS TO GREAT HALL,NULL,1
Boston NHP,BOST,F5,(OLD) VISITS TO OLD STATE HOUSE - Replaced by Revolutionary Spaces,NULL,1
Boston NHP,BOST,F6,VISITS TO PAUL REVERE HOUSE,NULL,1
Boston NHP,BOST,F7,VISITOR SERVICES ACTIVITIES,NULL,1
Boston NHP,BOST,F8,VISITS TO USS CONSTITUTION,NULL,1
Frederick Law Olmsted NHS,FRLA,F12,GROUP WALK-OFFS,NULL,0
Frederick Law Olmsted NHS,FRLA,F13,GROUP WALK-OFF ATTENDANCE,NULL,1
Frederick Law Olmsted NHS,FRLA,F14,GROUP TALK-OFFS,NULL,0
Frederick Law Olmsted NHS,FRLA,F16,SPECIAL EVENTS,NULL,0
Isle Royale NP,ISRO,F138,Total - Hours,F126+F132,0
Isle Royale NP,ISRO,F144,Concess Lodging,F73,0
Isle Royale NP,ISRO,F150,Concess Camping,F75,0
Isle Royale NP,ISRO,F156,NPS Camping,F77,0
Isle Royale NP,ISRO,F162,Backcountry,F79,0
Isle Royale NP,ISRO,F168,Miscellaneous,F81+F84,0
Big South Fork NRRA,BISO,F31,VISITORS ON HORSES AT CHARIT CREEK,NULL,0
Big South Fork NRRA,BISO,F32,HORSE RENTALS,NULL,0
Big South Fork NRRA,BISO,F33,SCENIC RAILWAY USE,NULL,0
Big South Fork NRRA,BISO,F35,Blue Heron Visitors,F6*PPV,1
Big South Fork NRRA,BISO,F37,Leatherwood (East) Visitors,F2*PPV,1
Big South Fork NRRA,BISO,F39,Yahoo Farms Visitors,F7*PPV,1
Big South Fork NRRA,BISO,F43,Alum Fords Visitors,F8*PPV,1
Big South Fork NRRA,BISO,F45,Burnt Road Mill Visitors,F4*PPV,1
Big South Fork NRRA,BISO,F49,Divide Road Visitors,F5*PPV,1
Big South Fork NRRA,BISO,F212,Bear Creek Visitors,F44*PPV,1
Big South Fork NRRA,BISO,F214,East O&W Visitors,F38*PPV,1
Big South Fork NRRA,BISO,F216,Rugby Historic Park Visitors,F42*PPV,1
Big South Fork NRRA,BISO,F218,Zenith River Access Visitors,F40*PPV,1
Big South Fork NRRA,BISO,F69,Commercial River Use,F28,0
Big South Fork NRRA,BISO,F75,Rec visits 1 (TN),"IIF(RY GTE 2020,F34+F37+F41+F45+F49+F214+F218+F203B+F216,IIF(RY GTE 2005,F34+F37+F41+F45+F49+F214+F218 ,F34+F37+F41+F45+F49+F214+F218+F216))",0
Big South Fork NRRA,BISO,F77,Rec visits 2(KY),F21A+F35+F39+F43+F47+F212,0
Big South Fork NRRA,BISO,F78,Rec visits 2 hours (KY),F77*LOS,0
Big South Fork NRRA,BISO,F79,Overnight Stays,"IIF(RY GTE 2020, F10+F11+F12+F13+F14+F15+F16+F17+F18+F209A+F209B+F211A+F211B, F10+F11+F12+F13+F14+F15+F16+F17+F18+F208+F209+F210+F212)",1
Big South Fork NRRA,BISO,F80,Overnight Stay Hours,F79*LOSO,0
Big South Fork NRRA,BISO,TRV,TRV,F75+F77,0
Big South Fork NRRA,BISO,TRVH,TRVH,F76+F78+F80,0
Big South Fork NRRA,BISO,CL,CL,"IIF(RY GTE 2020, F18, F18+F209+F211)",0
Big South Fork NRRA,BISO,TT,TT,"IIF(RY GTE 2020, F10+F13+F15+F209A+F211A, F10+F13+F15)",1
Big South Fork NRRA,BISO,TRVS,TRVS,"IIF(RY GTE 2020, F11+F14+F16+F209B+F211B, F11+F14+F16)",1
Big South Fork NRRA,BISO,BC,BC,F17,1
Big South Fork NRRA,BISO,MISC,MISC,F12,1
Appomattox Court House NHP,APCO,F4,BEGINNING TRAFFIC COUNT AT VILLAGE ENTRANCE,NULL,1
Shiloh NMP,SHIL,F15,CEMETERY COUNT,NULL,1
Fort Davis NHS,FODA,F43,HOSPITAL CONTACTS,NULL,0
Fort Davis NHS,FODA,F45,HOSPITAL HOURS OPEN,NULL,0
Fort Davis NHS,FODA,F51,DEMONSTRATIONS/PERFORMING ARTS CONTACTS,NULL,0
Fort Davis NHS,FODA,F53,DEMO HOURS,NULL,0
Capitol Reef NP,CARE,F41,NUMBER OF EVENING PROGRAMS,NULL,0
Capitol Reef NP,CARE,F42,NUMBER OF WALK PROGRAMS,NULL,0
Capitol Reef NP,CARE,F43,NUMBER OF CHILDREN PROGRAMS,NULL,0
Capitol Reef NP,CARE,F44,NUMBER OF OUTREACH PROGRAMS,NULL,0
Capitol Reef NP,CARE,F45,NUMBER OF ROVING INTERPRETIVE PATROLS,NULL,0
Capitol Reef NP,CARE,F48,TOTAL PROGRAMS,F41+F42+F33+F43+F44+F45,0
Capitol Reef NP,CARE,F49,"TOTAL PROGRAM ATTENDANCE ",F31+F32+F34+F35+F36+F37,0
Lassen Volcanic NP,LAVO,F55,TRAFFIC COUNT AT CROSSROADS,NULL,0
Lassen Volcanic NP,LAVO,F54,NUMBER OF GROUP CAMPERS AT MANZANITA LAKE,NULL,1
Lassen Volcanic NP,LAVO,F56,"TRAFFIC AT CROSSROADS  ",F55,0
Lassen Volcanic NP,LAVO,F57,"VISITS AT CROSSROADS ",F56,0
Yellowstone NP,YELL,PPV1,PPV NORTH ENTRANCE,"IIF(RM EQ 1 OR RM EQ 2,2.8,IIF(RM EQ 3 OR RM EQ 4,2.4,IIF(RM GTE 10,2.3,2.6)))",1
Yellowstone NP,YELL,PPV2,PPV WEST ENTRANCE,"IIF(RM GTE 5 AND RM LTE 9,2.6,2.2)",1
Yellowstone NP,YELL,PPV3,PPV SOUTH ENTRANCE,"IIF(RM GTE 5 AND RM LTE 9,2.7,2.4)",1
Yellowstone NP,YELL,PPV4,PPV EAST ENTRANCE,"IIF(RM GTE 6 AND RM LTE 9,2.7,2.3)",1
Yellowstone NP,YELL,PPV5,PPV NORTHEAST ENTRANCE,"IIF(RM GTE 6 AND RM LTE 9,2.3,2.1)",1
Shiloh NMP,SHIL,F26,BEGINNING TRAFFIC COUNT AT RECONNOITERING ROAD,NULL,0
Adams NHP,ADAM,F16,UNITED FIRST PARISH CHURCH WEEK 1,NULL,0
Adams NHP,ADAM,F18,UNITED FIRST PARISH CHURCH WEEK 3,NULL,0
John F. Kennedy NHS,JOFI,SU6M,NON-TOUR VISITORS,F11,0
Hamilton Grange NMEM,HAGR,F14,MOVIE/TV EVENTS,NULL,0
Yellowstone NP,YELL,TVTM,TOTAL REC AND NONREC VISITORS,TRV+TNRV,0
Adams NHP,ADAM,F21,MILITARY PASS WEEK 1,NULL,0
Adams NHP,ADAM,F22,MILITARY PASS WEEK 2,NULL,0
Adams NHP,ADAM,F23,MILITARY PASS WEEK 3,NULL,0
Adams NHP,ADAM,F24,MILITARY PASS WEEK 4,NULL,0
Adams NHP,ADAM,F25,MILITARY PASS WEEK 5,NULL,0
Adams NHP,ADAM,F143,MILITARY PASSES,F21+F22+F23+F24+F25,0
Harry S Truman NHS,HSTR,F408,NUMBER OF INDEPENDENCE TOUR VISITORS,NULL,0
Harry S Truman NHS,HSTR,F409,NUMBER OF GRANDVIEW TOUR VISITORS,NULL,0
Harry S Truman NHS,HSTR,F410,NUMBER OF ROVING CONTACTS,NULL,1
Harry S Truman NHS,HSTR,F411,NUMBER OF SPECIAL GROUP VISITORS,NULL,1
Harry S Truman NHS,HSTR,F412,NUMBER OF SLIDE SHOWS,NULL,0
